Tennis Sony Ericsson Open 2011 Womens Tournament The Final Sharapova v Azarenka 
Match Odds
Sat Apr 02 17:30:00 BST 2011
Timestamp,Inplay delay,Market status,Selection name,BP1,BV1,LP1,LV1,Total matched,LPM
Sat Apr 02 11:28:15 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.53,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:16 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.53,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:17 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.53,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:18 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.53,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:19 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.53,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:20 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.53,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:21 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.53,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:22 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.53,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:23 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.53,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:24 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.53,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:25 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.53,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:26 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.53,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:27 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.53,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:28 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.53,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:29 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.53,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:30 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.53,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:31 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.53,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:32 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.53,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:33 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.53,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:34 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.53,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:35 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.53,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:36 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:37 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:38 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:39 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:40 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:41 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:42 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:43 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:44 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:45 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:46 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:47 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:48 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:49 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:50 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:51 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:52 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:53 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:54 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:55 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:56 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:57 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:58 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:28:59 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:29:00 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:29:01 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:29:02 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:29:03 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:29:04 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:29:05 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:29:06 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2911.67,62544.7,1.67,
Sat Apr 02 11:29:07 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:08 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:09 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:10 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:11 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:12 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:13 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:14 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:15 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:16 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:17 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:18 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:19 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:20 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:21 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:22 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:23 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:24 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:25 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:26 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:27 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:28 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:29 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:30 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:31 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:32 BST 2011,0,ACTIVE,Victoria Azarenka,1.66,3507.64,1.68,2917.87,62544.7,1.67,
Sat Apr 02 11:29:33 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:34 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:35 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:36 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:37 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:38 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:39 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:40 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:41 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:42 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:43 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:44 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:45 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:46 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:47 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:48 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:49 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:50 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:51 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:52 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:53 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:54 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:55 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:56 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:57 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:58 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:29:59 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:00 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:01 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:02 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:03 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,299.48,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:04 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:05 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:06 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:07 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:08 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:09 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:10 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:11 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:12 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:13 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:14 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:15 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:16 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:17 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:18 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:19 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:20 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:21 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:22 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:23 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:24 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:25 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:26 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:27 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:28 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:29 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:30 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:31 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:32 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:33 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:34 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:35 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:36 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:37 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:38 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:39 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:40 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:41 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:42 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:43 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:44 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:45 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:46 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:47 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:48 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:49 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:50 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:51 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:52 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:53 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:54 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:55 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:56 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:57 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:58 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:30:59 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:31:00 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:31:01 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:31:02 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:31:03 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:31:04 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:31:05 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,393.95,1.68,2917.87,62545.74,1.67,
Sat Apr 02 11:31:06 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:07 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:08 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:09 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:10 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:11 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:12 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:13 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:14 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:15 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:16 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:17 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:18 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:19 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:20 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:21 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:22 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:23 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:24 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:25 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:26 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:27 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:28 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:29 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:30 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:31 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:32 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:33 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:34 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:35 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:36 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:37 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:38 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:39 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
Sat Apr 02 11:31:40 BST 2011,0,ACTIVE,Victoria Azarenka,1.67,390.73,1.68,2917.87,62552.18,1.67,
