Tennis Sony Ericsson Open 2011 Womens Tournament The Final Sharapova v Azarenka 
Match Odds
Timestamp,Timestamp,Inplay delay,Market status,Selection name,BP1,BV1,LP1,LV1,Total matched,LPM
1301763087285,Sat Apr 02 17:51:27 BST 2011,5,ACTIVE,Victoria Azarenka,1.58,1825.13,1.62,1324.48,906420.56,1.62,
1301763089285,Sat Apr 02 17:51:29 BST 2011,5,ACTIVE,Victoria Azarenka,1.58,1750.13,1.62,1324.48,906570.56,1.58,
1301763090285,Sat Apr 02 17:51:30 BST 2011,5,ACTIVE,Victoria Azarenka,1.61,250.0,1.62,1324.48,906570.56,1.58,
1301763091285,Sat Apr 02 17:51:31 BST 2011,5,ACTIVE,Victoria Azarenka,1.61,213.77,1.62,1274.49,906743.06,1.62,
1301763092285,Sat Apr 02 17:51:32 BST 2011,5,ACTIVE,Victoria Azarenka,1.59,1236.09,1.62,1132.38,906937.75,1.62,
1301763093285,Sat Apr 02 17:51:33 BST 2011,5,ACTIVE,Victoria Azarenka,1.59,1236.09,1.62,1132.38,906937.75,1.62,
1301763094285,Sat Apr 02 17:51:34 BST 2011,5,ACTIVE,Victoria Azarenka,1.59,1226.09,1.62,1121.04,906969.06,1.59,
1301763096285,Sat Apr 02 17:51:36 BST 2011,5,ACTIVE,Victoria Azarenka,1.6,333.0,1.62,1094.96,907047.25,1.59,
1301763097285,Sat Apr 02 17:51:37 BST 2011,5,ACTIVE,Victoria Azarenka,1.6,469.27,1.63,4904.64,907745.56,1.6,
1301763098285,Sat Apr 02 17:51:38 BST 2011,5,ACTIVE,Victoria Azarenka,1.62,349.81,1.63,4904.64,907934.1,1.62,
1301763099285,Sat Apr 02 17:51:39 BST 2011,5,ACTIVE,Victoria Azarenka,1.62,345.4,1.63,4904.64,907943.0,1.62,
1301763100285,Sat Apr 02 17:51:40 BST 2011,5,ACTIVE,Victoria Azarenka,1.62,168.82,1.63,4904.64,908296.1,1.62,
1301763101285,Sat Apr 02 17:51:41 BST 2011,5,ACTIVE,Victoria Azarenka,1.6,469.27,1.61,534.02,909032.1,1.62,
1301763102285,Sat Apr 02 17:51:42 BST 2011,5,ACTIVE,Victoria Azarenka,1.57,3657.07,1.61,126.99,914470.6,1.61,
1301763103285,Sat Apr 02 17:51:43 BST 2011,5,ACTIVE,Victoria Azarenka,1.61,250.0,1.63,5978.26,914623.9,1.62,
1301763104285,Sat Apr 02 17:51:44 BST 2011,5,ACTIVE,Victoria Azarenka,1.62,134.32,1.63,5978.26,914646.2,1.62,
1301763105285,Sat Apr 02 17:51:45 BST 2011,5,ACTIVE,Victoria Azarenka,1.62,134.32,1.63,5978.26,914646.2,1.62,
1301763106285,Sat Apr 02 17:51:46 BST 2011,5,ACTIVE,Victoria Azarenka,1.62,134.32,1.63,4904.64,914646.2,1.62,
1301763107285,Sat Apr 02 17:51:47 BST 2011,5,ACTIVE,Victoria Azarenka,1.61,338.29,1.62,1201.03,915048.44,1.62,
1301763108285,Sat Apr 02 17:51:48 BST 2011,5,ACTIVE,Victoria Azarenka,1.61,304.14,1.62,1201.03,915116.7,1.61,
1301763109285,Sat Apr 02 17:51:49 BST 2011,5,ACTIVE,Victoria Azarenka,1.61,260.14,1.62,4680.68,915529.8,1.61,
1301763110285,Sat Apr 02 17:51:50 BST 2011,5,ACTIVE,Victoria Azarenka,1.6,257.46,1.61,1727.34,916062.56,1.61,
1301763111285,Sat Apr 02 17:51:51 BST 2011,5,ACTIVE,Victoria Azarenka,1.6,257.46,1.61,1681.4,916108.5,1.61,
1301763112285,Sat Apr 02 17:51:52 BST 2011,5,ACTIVE,Victoria Azarenka,1.6,257.46,1.61,1681.4,916108.5,1.61,
1301763113285,Sat Apr 02 17:51:53 BST 2011,5,ACTIVE,Victoria Azarenka,1.6,254.97,1.62,4646.66,918262.2,1.6,
1301763114285,Sat Apr 02 17:51:54 BST 2011,5,ACTIVE,Victoria Azarenka,1.6,254.97,1.61,794.63,918266.2,1.62,
1301763116285,Sat Apr 02 17:51:56 BST 2011,5,ACTIVE,Victoria Azarenka,1.6,254.97,1.61,294.63,919266.2,1.61,
1301763117285,Sat Apr 02 17:51:57 BST 2011,5,ACTIVE,Victoria Azarenka,1.6,254.97,1.61,175.1,919521.25,1.61,
1301763118285,Sat Apr 02 17:51:58 BST 2011,5,ACTIVE,Victoria Azarenka,1.6,254.97,1.61,175.1,919521.25,1.61,
1301763119285,Sat Apr 02 17:51:59 BST 2011,5,ACTIVE,Victoria Azarenka,1.6,254.97,1.61,175.1,919521.25,1.61,
1301763121285,Sat Apr 02 17:52:01 BST 2011,5,ACTIVE,Victoria Azarenka,1.54,3897.07,1.55,2683.55,920039.75,1.55,
1301763123285,Sat Apr 02 17:52:03 BST 2011,5,ACTIVE,Victoria Azarenka,1.54,3897.07,1.57,5031.49,920039.75,1.55,
1301763124285,Sat Apr 02 17:52:04 BST 2011,5,ACTIVE,Victoria Azarenka,1.54,3897.07,1.57,6128.69,920057.2,1.57,
1301763125285,Sat Apr 02 17:52:05 BST 2011,5,ACTIVE,Victoria Azarenka,1.54,3897.07,1.57,6119.96,920065.94,1.57,
1301763126285,Sat Apr 02 17:52:06 BST 2011,5,ACTIVE,Victoria Azarenka,1.54,3897.07,1.57,6116.88,920069.0,1.57,
1301763127285,Sat Apr 02 17:52:07 BST 2011,5,ACTIVE,Victoria Azarenka,1.54,3897.07,1.57,6116.88,920069.0,1.57,
1301763129285,Sat Apr 02 17:52:09 BST 2011,5,ACTIVE,Victoria Azarenka,1.54,3897.07,1.57,19549.78,920077.75,1.57,
1301763130285,Sat Apr 02 17:52:10 BST 2011,5,ACTIVE,Victoria Azarenka,1.55,821.42,1.57,21139.05,920200.75,1.55,
1301763131285,Sat Apr 02 17:52:11 BST 2011,5,ACTIVE,Victoria Azarenka,1.55,368.57,1.57,21139.05,921106.44,1.55,
1301763132285,Sat Apr 02 17:52:12 BST 2011,5,ACTIVE,Victoria Azarenka,1.55,314.74,1.57,21139.05,921214.06,1.55,
1301763133285,Sat Apr 02 17:52:13 BST 2011,5,ACTIVE,Victoria Azarenka,1.56,294.01,1.57,21076.69,921338.8,1.57,
1301763134285,Sat Apr 02 17:52:14 BST 2011,5,ACTIVE,Victoria Azarenka,1.54,3955.07,1.57,19962.04,922556.3,1.55,
1301763135285,Sat Apr 02 17:52:15 BST 2011,5,ACTIVE,Victoria Azarenka,1.54,3955.07,1.57,19962.04,922622.3,1.55,
1301763136285,Sat Apr 02 17:52:16 BST 2011,5,ACTIVE,Victoria Azarenka,1.54,7212.07,1.56,2232.85,922978.7,1.56,
1301763137285,Sat Apr 02 17:52:17 BST 2011,5,ACTIVE,Victoria Azarenka,1.54,7154.07,1.56,2242.5,923202.06,1.56,
1301763138285,Sat Apr 02 17:52:18 BST 2011,5,ACTIVE,Victoria Azarenka,1.55,26.32,1.56,2242.5,923208.3,1.55,
1301763139285,Sat Apr 02 17:52:19 BST 2011,5,ACTIVE,Victoria Azarenka,1.55,26.32,1.56,2238.09,923217.1,1.56,
1301763140285,Sat Apr 02 17:52:20 BST 2011,5,ACTIVE,Victoria Azarenka,1.55,26.32,1.56,1200.0,923217.1,1.56,
1301763141285,Sat Apr 02 17:52:21 BST 2011,5,ACTIVE,Victoria Azarenka,1.54,6992.11,1.56,1000.0,923593.7,1.54,
1301763142285,Sat Apr 02 17:52:22 BST 2011,5,ACTIVE,Victoria Azarenka,1.54,6992.11,1.56,998.23,923597.25,1.56,
1301763143285,Sat Apr 02 17:52:23 BST 2011,5,ACTIVE,Victoria Azarenka,1.54,6981.51,1.56,922.95,923748.7,1.56,
1301763144285,Sat Apr 02 17:52:24 BST 2011,5,ACTIVE,Victoria Azarenka,1.54,6914.07,1.56,891.48,923780.2,1.56,
1301763145285,Sat Apr 02 17:52:25 BST 2011,5,ACTIVE,Victoria Azarenka,1.54,6851.49,1.56,714.9,924333.3,1.54,
1301763146285,Sat Apr 02 17:52:26 BST 2011,5,ACTIVE,Victoria Azarenka,1.54,3257.0,1.56,714.9,924333.3,1.54,
1301763147285,Sat Apr 02 17:52:27 BST 2011,5,ACTIVE,Victoria Azarenka,1.54,3257.0,1.56,714.9,924333.3,1.54,
1301763148285,Sat Apr 02 17:52:28 BST 2011,5,ACTIVE,Victoria Azarenka,1.54,3257.0,1.56,714.9,924333.3,1.54,
1301763149285,Sat Apr 02 17:52:29 BST 2011,5,ACTIVE,Victoria Azarenka,1.54,3221.68,1.57,18365.79,924410.94,1.57,
1301763150285,Sat Apr 02 17:52:30 BST 2011,5,ACTIVE,Victoria Azarenka,1.54,3221.68,1.57,13441.63,924410.94,1.57,
1301763151285,Sat Apr 02 17:52:31 BST 2011,5,ACTIVE,Victoria Azarenka,1.54,3221.68,1.6,293.49,924410.94,1.57,
1301763153285,Sat Apr 02 17:52:33 BST 2011,5,ACTIVE,Victoria Azarenka,1.6,5126.6,1.61,5.29,925001.1,1.6,
1301763154285,Sat Apr 02 17:52:34 BST 2011,5,ACTIVE,Victoria Azarenka,1.62,877.62,1.66,93.18,925011.75,1.61,
1301763155285,Sat Apr 02 17:52:35 BST 2011,5,ACTIVE,Victoria Azarenka,1.63,976.16,1.66,1147.4,925059.44,1.63,
1301763156285,Sat Apr 02 17:52:36 BST 2011,5,ACTIVE,Victoria Azarenka,1.63,971.75,1.66,1147.4,925068.25,1.63,
1301763157285,Sat Apr 02 17:52:37 BST 2011,5,ACTIVE,Victoria Azarenka,1.63,920.54,1.66,1147.4,925170.6,1.63,
1301763159285,Sat Apr 02 17:52:39 BST 2011,5,ACTIVE,Victoria Azarenka,1.63,920.54,1.66,1147.4,925170.6,1.63,
1301763160285,Sat Apr 02 17:52:40 BST 2011,5,ACTIVE,Victoria Azarenka,1.63,920.54,1.66,959.57,925358.5,1.66,
1301763161285,Sat Apr 02 17:52:41 BST 2011,5,ACTIVE,Victoria Azarenka,1.63,908.81,1.65,3257.0,925381.94,1.63,
1301763162285,Sat Apr 02 17:52:42 BST 2011,5,ACTIVE,Victoria Azarenka,1.64,88.29,1.65,3253.47,925389.0,1.65,
1301763163285,Sat Apr 02 17:52:43 BST 2011,5,ACTIVE,Victoria Azarenka,1.63,908.81,1.65,4001.54,925700.2,1.64,
1301763164285,Sat Apr 02 17:52:44 BST 2011,5,ACTIVE,Victoria Azarenka,1.63,903.79,1.65,4001.54,925705.3,1.63,
1301763165285,Sat Apr 02 17:52:45 BST 2011,5,ACTIVE,Victoria Azarenka,1.63,903.79,1.65,3937.32,925828.4,1.65,
1301763166285,Sat Apr 02 17:52:46 BST 2011,5,ACTIVE,Victoria Azarenka,1.64,66.22,1.65,3893.17,925916.7,1.65,
1301763167285,Sat Apr 02 17:52:47 BST 2011,5,ACTIVE,Victoria Azarenka,1.64,66.22,1.65,2997.01,925943.1,1.65,
1301763168285,Sat Apr 02 17:52:48 BST 2011,5,ACTIVE,Victoria Azarenka,1.64,58.22,1.65,2997.01,925959.1,1.64,
1301763169285,Sat Apr 02 17:52:49 BST 2011,5,ACTIVE,Victoria Azarenka,1.64,58.22,1.65,2997.01,925959.1,1.64,
1301763170285,Sat Apr 02 17:52:50 BST 2011,5,ACTIVE,Victoria Azarenka,1.64,54.68,1.65,3022.23,925966.2,1.64,
1301763171285,Sat Apr 02 17:52:51 BST 2011,5,ACTIVE,Victoria Azarenka,1.63,2325.74,1.65,2934.09,926515.0,1.65,
1301763172285,Sat Apr 02 17:52:52 BST 2011,5,ACTIVE,Victoria Azarenka,1.63,2323.25,1.64,876.68,926526.25,1.63,
1301763173285,Sat Apr 02 17:52:53 BST 2011,5,ACTIVE,Victoria Azarenka,1.63,2155.49,1.64,1468.6,927261.75,1.63,
1301763174285,Sat Apr 02 17:52:54 BST 2011,5,ACTIVE,Victoria Azarenka,1.63,2155.49,1.64,1171.98,927855.0,1.64,
1301763175285,Sat Apr 02 17:52:55 BST 2011,5,ACTIVE,Victoria Azarenka,1.63,2155.49,1.64,1090.39,928014.3,1.64,
1301763176285,Sat Apr 02 17:52:56 BST 2011,5,ACTIVE,Victoria Azarenka,1.63,2116.64,1.64,648.93,928092.0,1.63,
1301763177285,Sat Apr 02 17:52:57 BST 2011,5,ACTIVE,Victoria Azarenka,1.61,3657.07,1.64,674.7,928131.5,1.63,
1301763178285,Sat Apr 02 17:52:58 BST 2011,5,ACTIVE,Victoria Azarenka,1.57,55.0,1.65,3173.73,930358.7,1.65,
1301763179285,Sat Apr 02 17:52:59 BST 2011,5,ACTIVE,Victoria Azarenka,1.57,55.0,1.59,4444.0,930364.75,1.65,
1301763180285,Sat Apr 02 17:53:00 BST 2011,5,ACTIVE,Victoria Azarenka,1.57,55.0,1.59,4138.92,930669.9,1.59,
1301763181285,Sat Apr 02 17:53:01 BST 2011,5,ACTIVE,Victoria Azarenka,1.57,55.0,1.59,4104.51,930738.7,1.59,
1301763182285,Sat Apr 02 17:53:02 BST 2011,5,ACTIVE,Victoria Azarenka,1.57,55.0,1.59,4104.32,930739.06,1.59,
1301763183285,Sat Apr 02 17:53:03 BST 2011,5,ACTIVE,Victoria Azarenka,1.57,55.0,1.59,4104.32,930739.06,1.59,
1301763184285,Sat Apr 02 17:53:04 BST 2011,5,ACTIVE,Victoria Azarenka,1.57,55.0,1.59,4104.32,930739.06,1.59,
1301763186285,Sat Apr 02 17:53:06 BST 2011,5,ACTIVE,Victoria Azarenka,1.57,55.0,1.58,200.0,930756.75,1.59,
1301763187285,Sat Apr 02 17:53:07 BST 2011,5,ACTIVE,Victoria Azarenka,1.57,48.79,1.58,400.0,930762.94,1.57,
1301763188285,Sat Apr 02 17:53:08 BST 2011,5,ACTIVE,Victoria Azarenka,1.57,48.79,1.59,28472.54,931823.06,1.59,
1301763189285,Sat Apr 02 17:53:09 BST 2011,5,ACTIVE,Victoria Azarenka,1.57,931.71,1.59,28472.54,931823.06,1.59,
1301763190285,Sat Apr 02 17:53:10 BST 2011,5,ACTIVE,Victoria Azarenka,1.57,931.71,1.59,28295.95,932176.2,1.59,
1301763191285,Sat Apr 02 17:53:11 BST 2011,5,ACTIVE,Victoria Azarenka,1.57,931.71,1.59,27764.43,933239.25,1.59,
1301763192285,Sat Apr 02 17:53:12 BST 2011,5,ACTIVE,Victoria Azarenka,1.57,931.71,1.59,27722.6,933322.94,1.59,
1301763193285,Sat Apr 02 17:53:13 BST 2011,5,ACTIVE,Victoria Azarenka,1.57,931.71,1.59,27722.6,933322.94,1.59,
1301763194285,Sat Apr 02 17:53:14 BST 2011,5,ACTIVE,Victoria Azarenka,1.57,1368.76,1.58,100.0,933508.3,1.57,
1301763195285,Sat Apr 02 17:53:15 BST 2011,5,ACTIVE,Victoria Azarenka,1.57,15382.3,1.58,1483.31,934396.1,1.58,
1301763197285,Sat Apr 02 17:53:17 BST 2011,5,ACTIVE,Victoria Azarenka,1.57,15382.3,1.58,1006.31,935350.1,1.58,
1301763198285,Sat Apr 02 17:53:18 BST 2011,5,ACTIVE,Victoria Azarenka,1.57,14499.38,1.58,1006.31,935350.1,1.58,
1301763199285,Sat Apr 02 17:53:19 BST 2011,5,ACTIVE,Victoria Azarenka,1.57,44.38,1.58,1006.31,935350.1,1.58,
1301763200285,Sat Apr 02 17:53:20 BST 2011,5,ACTIVE,Victoria Azarenka,1.57,44.38,1.58,903.27,935553.1,1.58,
1301763203285,Sat Apr 02 17:53:23 BST 2011,5,ACTIVE,Victoria Azarenka,1.56,2858.02,1.57,12.94,938306.75,1.57,
1301763204285,Sat Apr 02 17:53:24 BST 2011,5,ACTIVE,Victoria Azarenka,1.56,2838.02,1.57,12.94,938346.75,1.56,
1301763205285,Sat Apr 02 17:53:25 BST 2011,5,ACTIVE,Victoria Azarenka,1.56,2838.02,1.58,1116.45,938824.9,1.58,
1301763206285,Sat Apr 02 17:53:26 BST 2011,5,ACTIVE,Victoria Azarenka,1.56,2838.02,1.58,839.59,939381.75,1.58,
1301763207285,Sat Apr 02 17:53:27 BST 2011,5,ACTIVE,Victoria Azarenka,1.56,2838.02,1.58,538.52,939949.44,1.58,
1301763208285,Sat Apr 02 17:53:28 BST 2011,5,ACTIVE,Victoria Azarenka,1.56,2838.02,1.58,535.48,939952.5,1.58,
1301763209285,Sat Apr 02 17:53:29 BST 2011,5,ACTIVE,Victoria Azarenka,1.7,4478.22,1.71,1169.51,942905.1,1.7,
1301763211285,Sat Apr 02 17:53:31 BST 2011,5,ACTIVE,Victoria Azarenka,1.7,4478.22,1.71,1169.51,942905.1,1.7,
1301763212285,Sat Apr 02 17:53:32 BST 2011,5,ACTIVE,Victoria Azarenka,1.7,4478.22,1.71,1169.51,942905.1,1.7,
1301763213285,Sat Apr 02 17:53:33 BST 2011,5,ACTIVE,Victoria Azarenka,1.7,4392.58,1.71,1169.51,943076.4,1.7,
1301763214285,Sat Apr 02 17:53:34 BST 2011,5,ACTIVE,Victoria Azarenka,1.7,4330.22,1.71,1169.51,943201.1,1.7,
1301763215285,Sat Apr 02 17:53:35 BST 2011,5,ACTIVE,Victoria Azarenka,1.7,4300.17,1.71,162.45,943261.2,1.7,
1301763217285,Sat Apr 02 17:53:37 BST 2011,5,ACTIVE,Victoria Azarenka,1.71,1047.49,1.72,1505.69,944080.0,1.71,
1301763218285,Sat Apr 02 17:53:38 BST 2011,5,ACTIVE,Victoria Azarenka,1.71,1043.07,1.72,1505.69,944088.8,1.71,
1301763220285,Sat Apr 02 17:53:40 BST 2011,5,ACTIVE,Victoria Azarenka,1.67,2858.02,1.7,4466.92,954775.3,1.7,
1301763221285,Sat Apr 02 17:53:41 BST 2011,5,ACTIVE,Victoria Azarenka,1.69,441.46,1.7,4473.16,954775.3,1.7,
1301763222285,Sat Apr 02 17:53:42 BST 2011,5,ACTIVE,Victoria Azarenka,1.67,2858.02,1.7,4330.8,954926.2,1.69,
1301763223285,Sat Apr 02 17:53:43 BST 2011,5,ACTIVE,Victoria Azarenka,1.67,2858.02,1.7,4324.84,955027.9,1.7,
1301763224285,Sat Apr 02 17:53:44 BST 2011,5,ACTIVE,Victoria Azarenka,1.67,2858.02,1.7,4067.22,955279.25,1.7,
1301763225285,Sat Apr 02 17:53:45 BST 2011,5,ACTIVE,Victoria Azarenka,1.67,2858.02,1.7,4076.05,955279.25,1.7,
1301763226285,Sat Apr 02 17:53:46 BST 2011,5,ACTIVE,Victoria Azarenka,1.67,2838.86,1.7,4072.93,955298.44,1.67,
1301763227285,Sat Apr 02 17:53:47 BST 2011,5,ACTIVE,Victoria Azarenka,1.67,2838.86,1.7,3542.88,956358.56,1.7,
1301763228285,Sat Apr 02 17:53:48 BST 2011,5,ACTIVE,Victoria Azarenka,1.68,432.73,1.7,3542.88,956376.0,1.68,
1301763230285,Sat Apr 02 17:53:50 BST 2011,5,ACTIVE,Victoria Azarenka,1.69,9770.94,1.7,3542.88,956454.44,1.69,
1301763231285,Sat Apr 02 17:53:51 BST 2011,5,ACTIVE,Victoria Azarenka,1.69,9770.94,1.7,3872.73,956904.75,1.7,
1301763232285,Sat Apr 02 17:53:52 BST 2011,5,ACTIVE,Victoria Azarenka,1.69,9770.94,1.7,3668.56,957108.94,1.7,
1301763233285,Sat Apr 02 17:53:53 BST 2011,5,ACTIVE,Victoria Azarenka,1.69,8650.06,1.7,3695.05,959350.7,1.69,
1301763234285,Sat Apr 02 17:53:54 BST 2011,5,ACTIVE,Victoria Azarenka,1.69,8600.06,1.7,3695.05,959450.7,1.69,
1301763235285,Sat Apr 02 17:53:55 BST 2011,5,ACTIVE,Victoria Azarenka,1.69,8594.92,1.7,3637.28,959487.8,1.69,
1301763236285,Sat Apr 02 17:53:56 BST 2011,5,ACTIVE,Victoria Azarenka,1.69,6829.07,1.7,3584.64,963072.2,1.7,
1301763237285,Sat Apr 02 17:53:57 BST 2011,5,ACTIVE,Victoria Azarenka,1.69,6819.77,1.7,3549.32,963161.44,1.7,
1301763238285,Sat Apr 02 17:53:58 BST 2011,5,ACTIVE,Victoria Azarenka,1.69,6229.75,1.7,2913.61,965612.9,1.7,
1301763239285,Sat Apr 02 17:53:59 BST 2011,5,ACTIVE,Victoria Azarenka,1.69,6229.75,1.7,2893.16,965753.9,1.7,
1301763240285,Sat Apr 02 17:54:00 BST 2011,5,ACTIVE,Victoria Azarenka,1.69,6169.16,1.7,2749.48,966081.1,1.69,
1301763241285,Sat Apr 02 17:54:01 BST 2011,5,ACTIVE,Victoria Azarenka,1.69,6162.92,1.7,2767.14,966093.56,1.69,
1301763242285,Sat Apr 02 17:54:02 BST 2011,5,ACTIVE,Victoria Azarenka,1.69,6162.92,1.7,2067.14,967493.56,1.7,
1301763243285,Sat Apr 02 17:54:03 BST 2011,5,ACTIVE,Victoria Azarenka,1.68,432.73,1.7,103.02,969580.75,1.69,
1301763244285,Sat Apr 02 17:54:04 BST 2011,5,ACTIVE,Victoria Azarenka,1.7,100.36,1.71,14.83,969880.3,1.7,
1301763245285,Sat Apr 02 17:54:05 BST 2011,5,ACTIVE,Victoria Azarenka,1.68,432.73,1.69,1652.36,970193.2,1.69,
1301763246285,Sat Apr 02 17:54:06 BST 2011,5,ACTIVE,Victoria Azarenka,1.68,432.73,1.69,680.21,971960.0,1.69,
1301763247285,Sat Apr 02 17:54:07 BST 2011,5,ACTIVE,Victoria Azarenka,1.68,426.21,1.69,32.82,973260.56,1.69,
1301763248285,Sat Apr 02 17:54:08 BST 2011,5,ACTIVE,Victoria Azarenka,1.66,870.67,1.69,179.9,973421.5,1.66,
1301763249285,Sat Apr 02 17:54:09 BST 2011,5,ACTIVE,Victoria Azarenka,1.66,870.67,1.69,6.09,973690.75,1.69,
1301763250285,Sat Apr 02 17:54:10 BST 2011,5,ACTIVE,Victoria Azarenka,1.66,870.67,1.69,1006.09,973690.75,1.69,
1301763251285,Sat Apr 02 17:54:11 BST 2011,5,ACTIVE,Victoria Azarenka,1.66,2858.02,1.69,547.47,974750.9,1.69,
1301763252285,Sat Apr 02 17:54:12 BST 2011,5,ACTIVE,Victoria Azarenka,1.66,2858.02,1.69,547.47,974750.9,1.69,
1301763253285,Sat Apr 02 17:54:13 BST 2011,5,ACTIVE,Victoria Azarenka,1.66,2858.02,1.68,1000.0,974844.75,1.69,
1301763254285,Sat Apr 02 17:54:14 BST 2011,5,ACTIVE,Victoria Azarenka,1.66,2858.02,1.68,1000.0,974844.75,1.69,
1301763256285,Sat Apr 02 17:54:16 BST 2011,5,ACTIVE,Victoria Azarenka,1.66,2858.02,1.68,1706.34,974844.75,1.69,
1301763257285,Sat Apr 02 17:54:17 BST 2011,5,ACTIVE,Victoria Azarenka,1.66,2838.24,1.68,1504.65,975086.0,1.66,
1301763258285,Sat Apr 02 17:54:18 BST 2011,5,ACTIVE,Victoria Azarenka,1.66,2838.24,1.69,68.68,977345.0,1.69,
1301763260285,Sat Apr 02 17:54:20 BST 2011,5,ACTIVE,Victoria Azarenka,1.66,2838.24,1.69,68.68,977345.0,1.69,
1301763261285,Sat Apr 02 17:54:21 BST 2011,5,ACTIVE,Victoria Azarenka,1.66,3330.92,1.69,68.68,977345.0,1.69,
1301763262285,Sat Apr 02 17:54:22 BST 2011,5,ACTIVE,Victoria Azarenka,1.66,3330.92,1.69,68.68,977345.0,1.69,
1301763263285,Sat Apr 02 17:54:23 BST 2011,5,ACTIVE,Victoria Azarenka,1.66,492.67,1.69,62.3,977351.3,1.69,
1301763265285,Sat Apr 02 17:54:25 BST 2011,5,ACTIVE,Victoria Azarenka,1.59,2892.24,1.64,6757.51,978649.8,1.64,
1301763266285,Sat Apr 02 17:54:26 BST 2011,5,ACTIVE,Victoria Azarenka,1.59,2892.24,1.64,6424.82,979159.06,1.64,
1301763267285,Sat Apr 02 17:54:27 BST 2011,5,ACTIVE,Victoria Azarenka,1.59,2892.24,1.61,1086.96,979159.06,1.64,
1301763268285,Sat Apr 02 17:54:28 BST 2011,5,ACTIVE,Victoria Azarenka,1.59,2892.24,1.61,690.93,979687.5,1.61,
1301763270285,Sat Apr 02 17:54:30 BST 2011,5,ACTIVE,Victoria Azarenka,1.59,2892.24,1.63,2858.02,979707.8,1.61,
1301763271285,Sat Apr 02 17:54:31 BST 2011,5,ACTIVE,Victoria Azarenka,1.6,704.22,1.63,2858.02,980003.6,1.6,
1301763272285,Sat Apr 02 17:54:32 BST 2011,5,ACTIVE,Victoria Azarenka,1.6,704.22,1.63,2830.24,980031.4,1.63,
1301763273285,Sat Apr 02 17:54:33 BST 2011,5,ACTIVE,Victoria Azarenka,1.6,707.39,1.63,2830.24,980031.4,1.63,
1301763274285,Sat Apr 02 17:54:34 BST 2011,5,ACTIVE,Victoria Azarenka,1.6,2707.39,1.63,2830.24,980031.4,1.63,
1301763275285,Sat Apr 02 17:54:35 BST 2011,5,ACTIVE,Victoria Azarenka,1.6,2659.1,1.62,441.46,980397.2,1.62,
1301763277285,Sat Apr 02 17:54:37 BST 2011,5,ACTIVE,Victoria Azarenka,1.6,7563.74,1.62,437.46,980401.2,1.62,
1301763278285,Sat Apr 02 17:54:38 BST 2011,5,ACTIVE,Victoria Azarenka,1.6,7786.47,1.62,361.56,980477.1,1.62,
1301763279285,Sat Apr 02 17:54:39 BST 2011,5,ACTIVE,Victoria Azarenka,1.61,1372.94,1.62,388.05,980477.1,1.62,
1301763280285,Sat Apr 02 17:54:40 BST 2011,5,ACTIVE,Victoria Azarenka,1.61,1304.41,1.62,388.05,980614.2,1.61,
1301763281285,Sat Apr 02 17:54:41 BST 2011,5,ACTIVE,Victoria Azarenka,1.61,1531.4,1.62,388.05,980614.2,1.61,
1301763282285,Sat Apr 02 17:54:42 BST 2011,5,ACTIVE,Victoria Azarenka,1.61,1531.4,1.62,296.11,980798.06,1.62,
1301763283285,Sat Apr 02 17:54:43 BST 2011,5,ACTIVE,Victoria Azarenka,1.61,1478.58,1.62,291.1,980979.6,1.62,
1301763284285,Sat Apr 02 17:54:44 BST 2011,5,ACTIVE,Victoria Azarenka,1.61,1256.51,1.62,291.1,981423.75,1.61,
1301763285285,Sat Apr 02 17:54:45 BST 2011,5,ACTIVE,Victoria Azarenka,1.61,1256.51,1.62,3149.4,981565.44,1.62,
1301763286285,Sat Apr 02 17:54:46 BST 2011,5,ACTIVE,Victoria Azarenka,1.61,1246.79,1.62,3147.4,981588.9,1.61,
1301763287285,Sat Apr 02 17:54:47 BST 2011,5,ACTIVE,Victoria Azarenka,1.61,1361.57,1.62,3090.72,981645.56,1.62,
1301763288285,Sat Apr 02 17:54:48 BST 2011,5,ACTIVE,Victoria Azarenka,1.61,693.12,1.62,2929.94,982821.7,1.61,
1301763289285,Sat Apr 02 17:54:49 BST 2011,5,ACTIVE,Victoria Azarenka,1.61,608.34,1.62,2925.94,982829.7,1.62,
1301763290285,Sat Apr 02 17:54:50 BST 2011,5,ACTIVE,Victoria Azarenka,1.61,608.34,1.62,2925.94,982829.7,1.62,
1301763291285,Sat Apr 02 17:54:51 BST 2011,5,ACTIVE,Victoria Azarenka,1.61,543.55,1.62,2369.31,983936.8,1.62,
1301763292285,Sat Apr 02 17:54:52 BST 2011,5,ACTIVE,Victoria Azarenka,1.61,416.02,1.62,2367.31,984195.9,1.62,
1301763293285,Sat Apr 02 17:54:53 BST 2011,5,ACTIVE,Victoria Azarenka,1.61,404.02,1.62,2225.61,984361.56,1.62,
1301763294285,Sat Apr 02 17:54:54 BST 2011,5,ACTIVE,Victoria Azarenka,1.59,2858.02,1.6,155.34,990910.94,1.6,
1301763295285,Sat Apr 02 17:54:55 BST 2011,5,ACTIVE,Victoria Azarenka,1.59,2858.02,1.6,1144.47,990925.4,1.6,
1301763296285,Sat Apr 02 17:54:56 BST 2011,5,ACTIVE,Victoria Azarenka,1.59,2858.02,1.6,1000.0,990925.4,1.6,
