1243768125809,Sun May 31 12:08:45 BST 2009,Cilic 3 - 0,1.1,7988.3,3686.61,11.0,
1243768154809,Sun May 31 12:09:14 BST 2009,Cilic 3 - 0,6.0,55.5,3686.61,11.0,
1243768229809,Sun May 31 12:10:29 BST 2009,Cilic 3 - 0,6.0,55.5,3686.61,11.0,
1243768236809,Sun May 31 12:10:36 BST 2009,Cilic 3 - 0,6.0,55.5,3686.61,11.0,
1243768247809,Sun May 31 12:10:47 BST 2009,Cilic 3 - 0,8.0,82.04,3686.61,11.0,
1243768257809,Sun May 31 12:10:57 BST 2009,Cilic 3 - 0,8.0,82.04,3686.61,11.0,
1243768274809,Sun May 31 12:11:14 BST 2009,Cilic 3 - 0,8.0,82.04,3688.65,11.0,
1243768286809,Sun May 31 12:11:26 BST 2009,Cilic 3 - 0,9.2,10.0,3688.65,11.0,
1243768290809,Sun May 31 12:11:30 BST 2009,Cilic 3 - 0,8.0,82.04,3688.69,11.0,
1243768293809,Sun May 31 12:11:33 BST 2009,Cilic 3 - 0,8.0,82.04,3688.79,11.0,
1243768298809,Sun May 31 12:11:38 BST 2009,Cilic 3 - 0,8.0,82.04,3704.43,11.0,
1243768337809,Sun May 31 12:12:17 BST 2009,Cilic 3 - 0,1.14,2.0,3704.43,11.0,
1243768342809,Sun May 31 12:12:22 BST 2009,Cilic 3 - 0,9.8,82.04,3704.43,11.0,
1243768727809,Sun May 31 12:18:47 BST 2009,Cilic 3 - 0,9.8,82.04,3704.43,11.0,
1243768750809,Sun May 31 12:19:10 BST 2009,Cilic 3 - 0,9.8,82.04,3704.43,11.0,
1243768855809,Sun May 31 12:20:55 BST 2009,Cilic 3 - 0,11.0,20.21,3704.43,11.0,
1243768927809,Sun May 31 12:22:07 BST 2009,Cilic 3 - 0,9.8,82.04,3704.43,11.0,
1243768949809,Sun May 31 12:22:29 BST 2009,Cilic 3 - 0,1.14,2.0,3704.43,11.0,
1243768950809,Sun May 31 12:22:30 BST 2009,Cilic 3 - 0,1.14,2.0,3704.43,11.0,
1243768959809,Sun May 31 12:22:39 BST 2009,Cilic 3 - 0,1.14,2.0,3704.43,11.0,
1243768966809,Sun May 31 12:22:46 BST 2009,Cilic 3 - 0,1.14,2.0,3704.43,11.0,
1243768985809,Sun May 31 12:23:05 BST 2009,Cilic 3 - 0,7.0,47.57,3704.43,11.0,
1243769025809,Sun May 31 12:23:45 BST 2009,Cilic 3 - 0,7.0,47.57,3704.43,11.0,
1243769047809,Sun May 31 12:24:07 BST 2009,Cilic 3 - 0,7.0,44.48,3710.61,7.0,
