1243768125809,Sun May 31 12:08:45 BST 2009,A Murray 3 - 1,1.1,7988.3,2321.26,3.8,
1243768132809,Sun May 31 12:08:52 BST 2009,A Murray 3 - 1,1.1,7988.3,2321.26,3.8,
1243768147809,Sun May 31 12:09:07 BST 2009,A Murray 3 - 1,1.1,7988.3,2321.26,3.8,
1243768154809,Sun May 31 12:09:14 BST 2009,A Murray 3 - 1,3.0,111.0,2321.26,3.8,
1243768156809,Sun May 31 12:09:16 BST 2009,A Murray 3 - 1,3.25,361.35,2321.26,3.8,
1243768162809,Sun May 31 12:09:22 BST 2009,A Murray 3 - 1,3.25,361.35,2321.26,3.8,
1243768183809,Sun May 31 12:09:43 BST 2009,A Murray 3 - 1,3.3,255.0,2321.26,3.8,
1243768198809,Sun May 31 12:09:58 BST 2009,A Murray 3 - 1,3.3,255.0,2321.26,3.8,
1243768203809,Sun May 31 12:10:03 BST 2009,A Murray 3 - 1,3.35,361.35,2321.26,3.8,
1243768205809,Sun May 31 12:10:05 BST 2009,A Murray 3 - 1,3.35,361.35,2321.26,3.8,
1243768209809,Sun May 31 12:10:09 BST 2009,A Murray 3 - 1,3.4,255.0,2321.26,3.8,
1243768213809,Sun May 31 12:10:13 BST 2009,A Murray 3 - 1,3.4,255.0,2321.26,3.8,
1243768257809,Sun May 31 12:10:57 BST 2009,A Murray 3 - 1,3.4,255.0,2321.26,3.8,
1243768261809,Sun May 31 12:11:01 BST 2009,A Murray 3 - 1,3.35,361.35,2321.26,3.8,
1243768274809,Sun May 31 12:11:14 BST 2009,A Murray 3 - 1,3.35,361.35,2327.16,4.0,
1243768277809,Sun May 31 12:11:17 BST 2009,A Murray 3 - 1,3.35,361.35,2327.16,4.0,
1243768290809,Sun May 31 12:11:30 BST 2009,A Murray 3 - 1,3.35,361.35,2327.26,4.0,
1243768293809,Sun May 31 12:11:33 BST 2009,A Murray 3 - 1,3.35,335.43,2379.35,3.35,
1243768367809,Sun May 31 12:12:47 BST 2009,A Murray 3 - 1,3.35,333.43,2383.35,3.35,
1243768496809,Sun May 31 12:14:56 BST 2009,A Murray 3 - 1,3.35,333.43,2383.35,3.35,
1243768508809,Sun May 31 12:15:08 BST 2009,A Murray 3 - 1,3.4,333.0,2383.35,3.35,
1243768641809,Sun May 31 12:17:21 BST 2009,A Murray 3 - 1,3.35,333.43,2383.35,3.35,
1243768659809,Sun May 31 12:17:39 BST 2009,A Murray 3 - 1,3.4,333.0,2383.35,3.35,
1243768697809,Sun May 31 12:18:17 BST 2009,A Murray 3 - 1,3.4,328.0,2393.35,3.4,
1243768723809,Sun May 31 12:18:43 BST 2009,A Murray 3 - 1,3.4,328.0,2393.35,3.4,
1243768732809,Sun May 31 12:18:52 BST 2009,A Murray 3 - 1,3.4,326.25,2396.85,3.4,
1243768753809,Sun May 31 12:19:13 BST 2009,A Murray 3 - 1,3.4,321.25,2406.85,3.4,
1243768759809,Sun May 31 12:19:19 BST 2009,A Murray 3 - 1,3.4,321.25,2406.85,3.4,
1243768761809,Sun May 31 12:19:21 BST 2009,A Murray 3 - 1,3.4,321.25,2406.85,3.4,
1243768841809,Sun May 31 12:20:41 BST 2009,A Murray 3 - 1,3.5,63.42,2406.85,3.4,
1243768864809,Sun May 31 12:21:04 BST 2009,A Murray 3 - 1,3.5,63.42,2406.85,3.4,
1243768927809,Sun May 31 12:22:07 BST 2009,A Murray 3 - 1,3.35,333.43,2406.85,3.4,
1243768929809,Sun May 31 12:22:09 BST 2009,A Murray 3 - 1,1.14,2.0,2406.85,3.4,
1243768935809,Sun May 31 12:22:15 BST 2009,A Murray 3 - 1,3.1,333.43,2406.85,3.4,
1243768949809,Sun May 31 12:22:29 BST 2009,A Murray 3 - 1,1.14,2.0,2406.85,3.4,
1243768966809,Sun May 31 12:22:46 BST 2009,A Murray 3 - 1,3.5,309.17,2406.85,3.4,
1243768985809,Sun May 31 12:23:05 BST 2009,A Murray 3 - 1,3.5,309.17,2406.85,3.4,
1243769014809,Sun May 31 12:23:34 BST 2009,A Murray 3 - 1,2.5,133.2,2406.85,3.4,
1243769019809,Sun May 31 12:23:39 BST 2009,A Murray 3 - 1,3.3,309.17,2406.85,3.4,
1243769022809,Sun May 31 12:23:42 BST 2009,A Murray 3 - 1,3.3,309.17,2406.85,3.4,
1243769134809,Sun May 31 12:25:34 BST 2009,A Murray 3 - 1,2.5,133.2,2406.85,3.4,
1243769138809,Sun May 31 12:25:38 BST 2009,A Murray 3 - 1,3.5,309.17,2406.85,3.4,
1243769146809,Sun May 31 12:25:46 BST 2009,A Murray 3 - 1,3.5,309.17,2406.85,3.4,
1243769154809,Sun May 31 12:25:54 BST 2009,A Murray 3 - 1,3.5,309.17,2406.85,3.4,
1243769191809,Sun May 31 12:26:31 BST 2009,A Murray 3 - 1,3.5,309.17,2406.85,3.4,
1243769209809,Sun May 31 12:26:49 BST 2009,A Murray 3 - 1,3.5,309.17,2406.85,3.4,
1243769304809,Sun May 31 12:28:24 BST 2009,A Murray 3 - 1,1.14,2.0,2406.85,3.4,
1243769322809,Sun May 31 12:28:42 BST 2009,A Murray 3 - 1,3.0,309.17,2406.85,3.4,
1243769337809,Sun May 31 12:28:57 BST 2009,A Murray 3 - 1,3.0,309.17,2406.85,3.4,
1243769358809,Sun May 31 12:29:18 BST 2009,A Murray 3 - 1,3.05,99.0,2406.85,3.4,
1243769383809,Sun May 31 12:29:43 BST 2009,A Murray 3 - 1,3.3,170.0,2406.85,3.4,
1243769391809,Sun May 31 12:29:51 BST 2009,A Murray 3 - 1,3.3,479.17,2406.85,3.4,
1243769397809,Sun May 31 12:29:57 BST 2009,A Murray 3 - 1,3.3,170.0,2406.85,3.4,
1243769402809,Sun May 31 12:30:02 BST 2009,A Murray 3 - 1,3.5,309.17,2406.85,3.4,
1243769404809,Sun May 31 12:30:04 BST 2009,A Murray 3 - 1,3.5,309.17,2406.85,3.4,
1243769411809,Sun May 31 12:30:11 BST 2009,A Murray 3 - 1,3.5,295.17,2434.85,3.5,
1243769465809,Sun May 31 12:31:05 BST 2009,A Murray 3 - 1,3.5,295.17,2434.85,3.5,
1243769537809,Sun May 31 12:32:17 BST 2009,A Murray 3 - 1,3.5,293.18,2438.85,3.5,
1243769542809,Sun May 31 12:32:22 BST 2009,A Murray 3 - 1,3.55,20.0,2438.85,3.5,
1243769573809,Sun May 31 12:32:53 BST 2009,A Murray 3 - 1,3.5,293.18,2478.85,3.55,
1243769577809,Sun May 31 12:32:57 BST 2009,A Murray 3 - 1,3.5,293.18,2478.85,3.55,
1243769584809,Sun May 31 12:33:04 BST 2009,A Murray 3 - 1,3.5,293.18,2482.85,3.55,
1243769625809,Sun May 31 12:33:45 BST 2009,A Murray 3 - 1,3.3,170.0,2482.85,3.55,
1243769633809,Sun May 31 12:33:53 BST 2009,A Murray 3 - 1,3.6,7.82,2482.85,3.55,
1243769638809,Sun May 31 12:33:58 BST 2009,A Murray 3 - 1,3.3,170.0,2482.85,3.55,
1243769642809,Sun May 31 12:34:02 BST 2009,A Murray 3 - 1,3.4,7.82,2482.85,3.55,
